transaction_id,customer_id,product_id,quantity,transaction_date,payment_method,discount_pct,total_amount
TX310178,CUST101072,PROD200801,3,2023-12-09,Debit Card,0,3970.35
TX310179,CUST100185,PROD200552,1,2023-10-29,Mobile Pay,20,724.6
TX310180,CUST101228,PROD201447,4,2021-02-14,Mobile Pay,15,3528.62
TX310181,CUST100077,PROD201546,1,2021-12-08,Debit Card,5,1253.71
TX310182,CUST101409,PROD200729,2,2024-05-12,Credit Card,0,2558.76
TX310183,CUST100193,PROD200512,4,2022-07-16,Credit Card,15,495.11
TX310184,CUST101126,PROD201012,4,2021-09-22,Credit Card,0,1460.44
TX310185,CUST101399,PROD200170,4,2022-08-17,Credit Card,5,3254.21
TX310186,CUST100286,PROD200849,1,2021-04-04,Credit Card,0,441.99
TX310187,CUST100249,PROD200793,1,2024-03-05,Debit Card,15,824.85
TX310188,CUST101224,PROD201588,2,2021-05-05,Debit Card,15,786.2
TX310189,CUST100535,PROD200124,4,2022-01-25,Debit Card,0,825.8
TX310190,CUST101484,PROD200174,2,2023-03-26,Credit Card,0,2296.28
TX310191,CUST100299,PROD200503,4,2023-10-11,Credit Card,0,190.84
TX310192,CUST101106,PROD201408,3,2023-12-27,Credit Card,10,421.55
TX310193,CUST100808,PROD200710,1,2023-11-18,Debit Card,0,1261.4
TX310194,CUST100457,PROD201791,2,2021-06-03,Debit Card,0,1961.32
TX310195,CUST100690,PROD201707,1,2021-12-05,Debit Card,15,754.48
TX310196,CUST101321,PROD201594,1,2023-06-16,Credit Card,0,1441.29
TX310197,CUST101387,PROD200105,3,2023-11-10,Credit Card,5,2142.77
TX310198,CUST100717,PROD201660,3,2023-02-26,Mobile Pay,0,1174.38
TX310199,CUST100039,PROD200527,4,2024-02-26,Credit Card,0,2945.6
TX310200,CUST101363,PROD200037,3,2023-03-11,Debit Card,5,1333.37
TX310201,CUST100107,PROD200394,4,2023-04-01,Credit Card,5,2624.58
TX310202,CUST101339,PROD201778,3,2024-05-28,Credit Card,0,1399.89
TX310203,CUST101137,PROD200920,3,2022-07-11,Credit Card,0,97.41
TX310204,CUST101190,PROD200476,2,2022-02-28,Mobile Pay,0,1373.92
TX310205,CUST100260,PROD201490,3,2022-01-12,Credit Card,0,3807.99
TX310206,CUST101247,PROD200721,2,2021-01-08,Mobile Pay,0,1317.66
TX310207,CUST101285,PROD201528,3,2021-11-24,Cash,0,633.45
TX310208,CUST101274,PROD200314,2,2024-03-17,Debit Card,5,856.14
TX310209,CUST100525,PROD201308,1,2022-03-23,Credit Card,0,977.95
TX310210,CUST100709,PROD201487,4,2024-04-27,Mobile Pay,10,1822.75
TX310211,CUST100125,PROD201703,3,2021-01-19,Debit Card,5,498.12
TX310212,CUST101229,PROD201287,2,2023-11-17,Credit Card,0,2640.64
TX310213,CUST101163,PROD201633,3,2023-07-22,Debit Card,10,112.32
TX310214,CUST101085,PROD201669,2,2023-10-29,Credit Card,5,1900.46
TX310215,CUST101306,PROD201452,2,2023-12-12,Credit Card,0,2769.56
TX310216,CUST100053,PROD200364,3,2022-06-15,Mobile Pay,0,858.24
TX310217,CUST100345,PROD200180,4,2022-09-14,Cash,10,903.74
TX310218,CUST100135,PROD200733,2,2022-03-28,Debit Card,10,718.36
TX310219,CUST100329,PROD200875,1,2022-08-30,Credit Card,15,1246.31
TX310220,CUST101167,PROD200993,3,2022-07-04,Cash,15,442.76
TX310221,CUST101459,PROD200660,1,2024-02-05,Debit Card,20,174.0
TX310222,CUST101305,PROD200243,2,2021-09-01,Credit Card,0,1894.94
TX310223,CUST100135,PROD200312,2,2021-12-17,Debit Card,0,2085.28
TX310224,CUST100812,PROD200075,3,2022-04-04,Credit Card,0,2379.27
TX310225,CUST100851,PROD200261,4,2021-04-04,Credit Card,0,1938.0
TX310226,CUST101424,PROD200230,1,2023-12-29,Mobile Pay,0,1424.99
TX310227,CUST100870,PROD200702,4,2022-05-03,Mobile Pay,15,90.88
TX310228,CUST100891,PROD201403,1,2022-08-21,Credit Card,10,926.98
TX310229,CUST101472,PROD200645,4,2021-03-22,Debit Card,15,2865.52
TX310230,CUST100634,PROD201332,3,2024-08-02,Cash,5,4088.58
TX310231,CUST100668,PROD201787,1,2021-10-31,Cash,5,183.94
TX310232,CUST101293,PROD201411,3,2022-07-23,Credit Card,0,4338.78
TX310233,CUST101040,PROD200756,4,2021-09-30,Credit Card,10,2491.06
TX310234,CUST100268,PROD201348,4,2022-07-08,Credit Card,0,5107.64
TX310235,CUST100860,PROD200841,4,2021-04-16,Mobile Pay,0,2504.32
TX310236,CUST100481,PROD200878,3,2024-08-08,Cash,0,522.42
TX310237,CUST101242,PROD201479,2,2022-05-25,Credit Card,20,690.59
TX310238,CUST101342,PROD201535,2,2022-03-07,Mobile Pay,20,1446.51
TX310239,CUST101261,PROD201366,1,2023-12-31,Mobile Pay,20,505.23
TX310240,CUST100284,PROD200515,3,2021-08-26,Credit Card,30,2229.23
TX310241,CUST101060,PROD200441,3,2021-01-03,Debit Card,10,3858.98
TX310242,CUST100102,PROD201572,3,2024-08-21,Debit Card,20,1688.47
TX310243,CUST101453,PROD200582,4,2022-12-13,Cash,0,5365.96
TX310244,CUST100791,PROD200261,3,2024-07-19,Debit Card,0,1453.5
TX310245,CUST100238,PROD200748,2,2024-05-24,Debit Card,5,2823.63
TX310246,CUST100740,PROD200818,1,2023-01-26,Mobile Pay,0,28.09
TX310247,CUST100644,PROD201001,2,2022-10-27,Debit Card,15,841.53
TX310248,CUST101148,PROD201486,3,2021-06-20,Credit Card,0,2682.81
TX310249,CUST100881,PROD200866,1,2024-01-30,Credit Card,15,405.82
TX310250,CUST100606,PROD201713,1,2022-06-25,Credit Card,20,1016.34
TX310251,CUST100187,PROD200607,3,2021-10-01,Credit Card,5,2874.17
TX310252,CUST100887,PROD200909,3,2023-04-17,Credit Card,0,3102.15
TX310253,CUST101279,PROD201250,2,2024-06-06,Mobile Pay,0,2277.32
TX310254,CUST100986,PROD200522,2,2022-08-27,Mobile Pay,0,2205.48
TX310255,CUST100923,PROD201212,4,2022-10-27,Cash,0,395.08
TX310256,CUST100793,PROD201232,4,2021-04-28,Mobile Pay,15,2289.9
TX310257,CUST100529,PROD201036,4,2024-07-05,Credit Card,0,824.24
TX310258,CUST100675,PROD200161,3,2021-01-22,Credit Card,0,65.82
TX310259,CUST100391,PROD201595,3,2022-12-30,Credit Card,0,2255.49
TX310260,CUST101491,PROD201516,4,2022-03-26,Credit Card,15,1443.84
TX310261,CUST101276,PROD201458,4,2022-07-27,Mobile Pay,10,2245.97
TX310262,CUST100671,PROD200004,2,2021-12-28,Debit Card,15,729.64
TX310263,CUST100860,PROD200201,4,2022-06-09,Credit Card,0,5551.36
TX310264,CUST101199,PROD200415,4,2021-02-02,Credit Card,0,139.88
TX310265,CUST100465,PROD201035,1,2024-01-06,Debit Card,10,759.34
TX310266,CUST100838,PROD200947,4,2024-09-08,Credit Card,10,2195.78
TX310267,CUST100987,PROD201420,1,2024-04-09,Credit Card,0,1174.02
TX310268,CUST101312,PROD201364,4,2021-08-06,Cash,20,3031.81
TX310269,CUST101073,PROD200751,1,2023-02-22,Mobile Pay,15,1077.27
TX310270,CUST100003,PROD200949,4,2024-09-01,Mobile Pay,0,4930.04
TX310271,CUST100851,PROD200372,2,2022-06-12,Debit Card,0,2111.94
TX310272,CUST101246,PROD201401,3,2024-07-06,Credit Card,15,789.61
TX310273,CUST101285,PROD201248,1,2024-07-23,Mobile Pay,20,918.05
TX310274,CUST100534,PROD201205,3,2024-05-22,Cash,0,4058.25
TX310275,CUST100902,PROD201320,2,2024-02-03,Debit Card,0,1505.7
TX310276,CUST101399,PROD201330,4,2022-02-27,Cash,5,1674.93
TX310277,CUST101084,PROD200430,4,2023-06-25,Debit Card,10,5173.06
TX310278,CUST101379,PROD200689,2,2022-03-28,Credit Card,10,133.96
TX310279,CUST100645,PROD200117,3,2022-10-27,Mobile Pay,15,397.6
TX310280,CUST100023,PROD201375,3,2022-07-05,Debit Card,0,1209.12
TX310281,CUST101316,PROD200587,3,2022-02-22,Debit Card,5,3235.23
TX310282,CUST100556,PROD201069,3,2024-04-06,Credit Card,5,1131.88
TX310283,CUST100690,PROD200226,1,2024-07-13,Credit Card,20,634.89
TX310284,CUST100355,PROD201379,3,2023-03-21,Credit Card,20,1209.72
TX310285,CUST100869,PROD201317,1,2021-11-15,Credit Card,15,600.0
TX310286,CUST100940,PROD201263,2,2023-07-03,Credit Card,20,449.68
TX310287,CUST100574,PROD200347,4,2022-04-20,Credit Card,10,3166.88
TX310288,CUST100028,PROD200140,1,2023-06-08,Debit Card,10,630.84
TX310289,CUST100356,PROD200203,3,2023-01-25,Mobile Pay,0,1476.12
TX310290,CUST100364,PROD201685,4,2021-10-31,Cash,10,1273.36
TX310291,CUST100607,PROD201003,1,2023-09-09,Credit Card,20,150.66
TX310292,CUST100408,PROD201665,4,2021-07-11,Cash,15,3710.66
TX310293,CUST101289,PROD200860,2,2023-10-13,Debit Card,10,1281.37
TX310294,CUST101314,PROD200844,3,2022-01-07,Debit Card,0,3520.86
TX310295,CUST100566,PROD200994,2,2023-07-30,Credit Card,10,1908.52
TX310296,CUST101176,PROD201292,4,2022-01-14,Credit Card,0,2629.08
TX310297,CUST100218,PROD200312,2,2021-12-27,Mobile Pay,0,2085.28
TX310298,CUST100172,PROD201441,3,2022-01-22,Credit Card,0,114.9
TX310299,CUST100607,PROD200136,1,2024-03-12,Credit Card,0,1215.61
TX310300,CUST101035,PROD201651,2,2023-10-02,Credit Card,30,456.23
TX310301,CUST101385,PROD200350,3,2022-01-05,Credit Card,15,1281.22
TX310302,CUST100857,PROD201184,4,2024-08-19,Debit Card,0,3969.12
TX310303,CUST100656,PROD201690,2,2022-08-01,Mobile Pay,15,1230.26
TX310304,CUST100968,PROD200172,1,2021-02-13,Cash,0,844.57
TX310305,CUST101105,PROD201153,2,2022-09-28,Cash,10,2648.83
TX310306,CUST101363,PROD200078,4,2021-11-30,Cash,15,4681.97
TX310307,CUST100440,PROD200978,4,2021-12-30,Credit Card,10,4200.91
TX310308,CUST100616,PROD200568,4,2023-03-19,Credit Card,0,2249.8
TX310309,CUST100225,PROD200862,2,2024-05-29,Credit Card,15,283.19
TX310310,CUST100370,PROD200056,2,2022-01-20,Credit Card,20,387.02
TX310311,CUST100027,PROD201423,2,2021-05-23,Cash,0,1475.12
TX310312,CUST101007,PROD200362,1,2021-10-21,Credit Card,0,926.3
TX310313,CUST100994,PROD201358,3,2021-05-28,Credit Card,20,3197.16
TX310314,CUST100015,PROD200133,2,2023-05-24,Credit Card,30,243.61
TX310315,CUST101300,PROD200013,1,2022-05-18,Debit Card,5,23.8
TX310316,CUST100332,PROD200282,4,2023-07-21,Debit Card,0,873.08
TX310317,CUST100482,PROD200805,2,2024-08-14,Mobile Pay,20,1383.01
TX310318,CUST100565,PROD201682,2,2023-04-05,Credit Card,0,869.78
TX310319,CUST101311,PROD201444,2,2021-07-25,Debit Card,0,1830.08
TX310320,CUST100113,PROD200126,1,2023-12-15,Credit Card,0,730.82
TX310321,CUST100037,PROD201795,2,2021-10-09,Credit Card,5,419.01
TX310322,CUST100453,PROD200217,2,2021-01-25,Credit Card,0,224.48
TX310323,CUST100741,PROD200744,3,2024-05-20,Credit Card,0,2050.59
TX310324,CUST100165,PROD200679,1,2021-07-24,Debit Card,5,738.23
TX310325,CUST100693,PROD201678,3,2023-02-13,Credit Card,0,2170.8
TX310326,CUST100204,PROD201512,3,2023-02-26,Credit Card,5,4073.22
TX310327,CUST100877,PROD200996,3,2021-02-12,Credit Card,0,2941.38
TX310328,CUST100244,PROD200259,3,2021-08-14,Debit Card,0,2736.63
TX310329,CUST101356,PROD201241,4,2021-01-28,Debit Card,20,1009.98
TX310330,CUST100942,PROD201681,2,2024-08-12,Cash,10,1155.67
TX310331,CUST101419,PROD201512,3,2021-03-31,Debit Card,20,3430.08
TX310332,CUST100820,PROD201466,1,2021-09-28,Debit Card,5,157.84
TX310333,CUST100506,PROD200098,2,2022-05-24,Credit Card,20,1224.4
TX310334,CUST100923,PROD200181,3,2021-06-21,Credit Card,15,2885.96
TX310335,CUST101144,PROD200168,3,2022-07-03,Cash,30,2705.66
TX310336,CUST101282,PROD200232,1,2021-10-20,Debit Card,5,489.09
TX310337,CUST100409,PROD200955,4,2024-07-08,Mobile Pay,10,2164.46
TX310338,CUST100309,PROD201116,1,2024-05-13,Mobile Pay,0,990.73
TX310339,CUST100067,PROD201652,4,2021-01-28,Cash,20,3066.78
TX310340,CUST100113,PROD200471,4,2021-01-20,Mobile Pay,0,2576.48
TX310341,CUST100219,PROD201539,4,2021-08-06,Debit Card,20,333.12
TX310342,CUST100219,PROD201108,3,2024-01-16,Credit Card,0,102.48
TX310343,CUST101496,PROD200678,3,2022-11-25,Credit Card,5,2416.74
TX310344,CUST100729,PROD201542,4,2021-06-24,Cash,0,28.12
TX310345,CUST100748,PROD200380,4,2022-02-19,Credit Card,0,52.56
TX310346,CUST100942,PROD201430,3,2021-10-13,Credit Card,0,95.91
TX310347,CUST100385,PROD201255,4,2023-09-11,Debit Card,0,5164.32
TX310348,CUST101321,PROD200250,3,2024-02-27,Credit Card,5,2059.5
TX310349,CUST100929,PROD201108,4,2023-06-29,Debit Card,20,109.31
TX310350,CUST101276,PROD200318,3,2021-12-01,Debit Card,0,748.77
TX310351,CUST100404,PROD200192,1,2022-09-22,Debit Card,5,462.71
TX310352,CUST100491,PROD201658,4,2022-11-11,Debit Card,0,401.92
TX310353,CUST100356,PROD200936,4,2023-09-08,Credit Card,20,2694.34
TX310354,CUST101451,PROD200600,1,2021-11-13,Credit Card,5,1029.15
TX310355,CUST100214,PROD200606,2,2022-05-15,Mobile Pay,0,956.62
TX310356,CUST101403,PROD201323,4,2021-04-25,Credit Card,5,1859.53
TX310357,CUST100751,PROD201381,2,2024-01-19,Debit Card,5,1910.53
TX310358,CUST100826,PROD201580,1,2022-07-02,Debit Card,10,683.81
TX310359,CUST101237,PROD200764,4,2024-07-09,Credit Card,30,2278.56
TX310360,CUST101121,PROD201476,2,2024-01-19,Credit Card,0,1735.14
TX310361,CUST100527,PROD200884,4,2021-09-10,Credit Card,0,3893.96
TX310362,CUST100915,PROD200990,4,2021-02-13,Credit Card,10,2556.18
TX310363,CUST100665,PROD201586,3,2021-04-02,Credit Card,20,1997.93
TX310364,CUST100709,PROD200505,2,2021-07-30,Mobile Pay,5,1002.5
TX310365,CUST100534,PROD200064,3,2024-01-21,Debit Card,0,2221.02
TX310366,CUST100553,PROD201589,3,2022-08-31,Credit Card,0,4173.51
TX310367,CUST100327,PROD200221,2,2021-07-30,Debit Card,10,2680.07
TX310368,CUST100901,PROD200465,2,2023-11-14,Credit Card,0,2877.74
TX310369,CUST101188,PROD200071,3,2023-05-01,Credit Card,15,669.78
TX310370,CUST101139,PROD200887,4,2021-10-18,Cash,0,5428.2
TX310371,CUST100149,PROD200473,4,2021-01-03,Mobile Pay,0,2317.28
TX310372,CUST101055,PROD201703,1,2022-04-05,Debit Card,20,139.82
TX310373,CUST100656,PROD201721,4,2021-02-19,Mobile Pay,5,4402.41
TX310374,CUST100805,PROD200654,2,2022-04-10,Mobile Pay,0,1317.14
TX310375,CUST100292,PROD200018,2,2023-05-25,Debit Card,0,184.24
TX310376,CUST100918,PROD200521,1,2023-03-01,Mobile Pay,15,805.39
TX310377,CUST100688,PROD200783,2,2021-10-29,Debit Card,0,717.34
TX310378,CUST100956,PROD201706,3,2022-12-25,Credit Card,30,792.01
TX310379,CUST101200,PROD200414,1,2024-09-04,Cash,20,372.93
TX310380,CUST101084,PROD200363,1,2022-08-11,Credit Card,0,668.56
TX310381,CUST100415,PROD200527,4,2022-04-08,Credit Card,20,2356.48
TX310382,CUST101406,PROD201103,4,2023-02-27,Credit Card,10,2601.83
TX310383,CUST100597,PROD200795,3,2021-08-19,Cash,0,3766.95
TX310384,CUST100006,PROD201213,3,2023-10-05,Credit Card,0,3672.45
TX310385,CUST100917,PROD999999,4,2021-12-14,Credit Card,0,2551.84
TX310386,CUST100084,PROD201698,4,2021-08-14,Credit Card,5,1231.12
TX310387,CUST100773,PROD200442,3,2022-04-05,Debit Card,0,1830.81
TX310388,CUST100956,PROD200264,4,2021-07-28,Credit Card,5,3471.34
TX310389,CUST101421,PROD200649,1,2022-08-01,Debit Card,0,14.76
TX310390,CUST101416,PROD200508,3,2023-01-02,Mobile Pay,0,1548.96
TX310391,CUST101070,PROD201324,4,2021-06-06,Credit Card,15,3001.38
TX310392,CUST101364,PROD200465,2,2024-06-14,Mobile Pay,20,2302.19
TX310393,CUST100605,PROD200364,2,2022-11-15,Credit Card,10,514.94
TX310394,CUST100425,PROD201422,3,2021-08-31,Debit Card,0,1772.85
TX310395,CUST100425,PROD200492,2,2023-01-09,Cash,0,324.74
TX310396,CUST100735,PROD200541,2,2021-06-23,Mobile Pay,5,2096.84
TX310397,CUST100790,PROD201503,1,2021-03-30,Credit Card,5,600.38
TX310398,CUST100514,PROD201191,3,2024-05-23,Debit Card,10,1590.79
TX310399,CUST101152,PROD201626,2,2021-11-06,Credit Card,20,952.03
TX310400,CUST101272,PROD201114,4,2021-12-31,Debit Card,10,1088.42
TX310401,CUST100740,PROD200722,3,2023-05-28,Cash,20,3358.32
TX310402,CUST100130,PROD200841,3,2023-12-23,Credit Card,0,1878.24
TX310403,CUST100322,PROD200299,2,2022-11-17,Cash,10,482.83
TX310404,CUST100822,PROD200173,2,2024-05-13,Credit Card,20,182.96
TX310405,CUST100542,PROD200645,1,2022-01-07,Debit Card,5,800.66
TX310406,CUST100065,PROD201396,4,2024-10-23,Debit Card,30,3856.8
TX310407,CUST100717,PROD200023,1,2023-05-21,Debit Card,5,370.91
TX310408,CUST101124,PROD201224,1,2021-11-04,Credit Card,20,34.06
TX310409,CUST100030,PROD200730,4,2024-09-28,Credit Card,10,2710.62
TX310410,CUST100884,PROD200006,2,2022-09-10,Mobile Pay,5,1809.81
TX310411,CUST100190,PROD201029,1,2024-07-03,Mobile Pay,0,626.58
TX310412,CUST100414,PROD201653,3,2022-08-11,Debit Card,10,2056.29
TX310413,CUST100746,PROD201184,1,2022-12-15,Debit Card,0,992.28
TX310414,CUST101069,PROD201620,4,2021-08-01,Cash,0,907.44
TX310415,CUST101112,PROD200877,1,2022-07-10,Credit Card,0,670.43
TX310416,CUST100374,PROD201271,1,2023-10-20,Credit Card,5,1288.11
TX310417,CUST101269,PROD200165,3,2024-09-17,Cash,0,2440.29
TX310418,CUST100557,PROD200427,4,2023-01-26,Credit Card,30,1058.93
TX310419,CUST101280,PROD200144,3,2022-06-28,Mobile Pay,10,3545.4
TX310420,CUST101375,PROD201534,2,2021-06-06,Credit Card,0,2213.04
TX310421,CUST101128,PROD201566,4,2021-01-05,Debit Card,0,3825.84
TX310422,CUST101360,PROD200932,1,2021-11-01,Debit Card,10,188.81
TX310423,CUST101324,PROD200508,3,2024-09-05,Credit Card,0,1548.96
TX310424,CUST101100,PROD200906,3,2021-10-28,Debit Card,0,4042.08
TX310425,CUST101253,PROD201243,4,2022-10-18,Debit Card,0,2886.92
TX310426,CUST100577,PROD200644,3,2021-10-30,Credit Card,0,165.45
TX310427,CUST100031,PROD201599,4,2023-03-11,Debit Card,0,5384.04
TX310428,CUST100057,PROD200075,2,2023-07-04,Credit Card,0,1586.18
TX310429,CUST101127,PROD201666,4,2023-09-07,Debit Card,20,4525.41
TX310430,CUST100311,PROD200823,4,2021-05-18,Credit Card,0,4485.08
TX310431,CUST101090,PROD201342,2,2021-08-20,Cash,0,1107.3
TX310432,CUST100689,PROD201061,2,2024-03-29,Credit Card,0,1788.92
TX310433,CUST101397,PROD200565,1,2023-05-26,Debit Card,0,1095.63
TX310434,CUST100234,PROD201665,3,2022-07-25,Cash,15,2782.99
TX310435,CUST100642,PROD201753,2,2021-10-24,Cash,0,1819.98
TX310436,CUST101135,PROD201537,2,2021-07-05,Cash,10,32.33
TX310437,CUST101412,PROD201269,3,2022-10-24,Credit Card,30,2221.53
TX310438,CUST101431,PROD201163,3,2021-09-19,Mobile Pay,10,3260.09
TX310439,CUST101077,PROD201281,1,2022-01-08,Credit Card,0,913.9
TX310440,CUST100801,PROD200616,1,2023-02-28,Debit Card,0,1479.56
TX310441,CUST100238,PROD200380,4,2022-12-24,Credit Card,10,47.3
TX310442,CUST101318,PROD200847,1,2022-10-16,Cash,10,64.59
TX310443,CUST100111,PROD201501,2,2023-10-10,Cash,0,778.4
TX310444,CUST101111,PROD201208,2,2023-05-19,Cash,10,1614.6
TX310445,CUST100475,PROD200302,3,2023-09-13,Credit Card,5,1012.12
TX310446,CUST100303,PROD201517,1,2023-04-28,Credit Card,30,1049.29
TX310447,CUST101328,PROD200755,4,2024-05-17,Debit Card,20,2318.02
TX310448,CUST100289,PROD200163,4,2024-07-27,Mobile Pay,15,4964.75
TX310449,CUST100207,PROD201667,4,2022-11-14,Credit Card,0,4996.52
TX310450,CUST100867,PROD201226,4,2021-10-11,Mobile Pay,0,4865.96
TX310451,CUST100581,PROD201431,3,2024-09-01,Debit Card,5,3994.87
TX310452,CUST100369,PROD201233,1,2022-05-19,Cash,5,625.34
TX310453,CUST100219,PROD200100,1,2023-02-24,Credit Card,15,933.08
TX310454,CUST101254,PROD201469,1,2023-05-08,Cash,20,637.75
TX310455,CUST100801,PROD200897,1,2024-01-31,Mobile Pay,15,1054.47
TX310456,CUST100818,PROD200782,4,2023-10-16,Credit Card,0,2478.68
TX310457,CUST100348,PROD201584,4,2024-01-09,Credit Card,5,2394.42
TX310458,CUST100254,PROD200367,3,2023-12-30,Mobile Pay,0,2501.04
TX310459,CUST100451,PROD201262,3,2023-10-06,Credit Card,15,414.55
TX310460,CUST100141,PROD200726,4,2023-12-27,Credit Card,20,1388.13
TX310461,CUST101092,PROD201314,2,2024-01-04,Credit Card,0,2070.84
TX310462,CUST100088,PROD200371,1,2022-04-17,Debit Card,5,1265.75
TX310463,CUST100870,PROD200861,3,2023-02-27,Credit Card,10,2611.3
TX310464,CUST101159,PROD201454,4,2021-06-21,Credit Card,0,2723.48
TX310465,CUST100522,PROD200279,1,2024-04-04,Debit Card,30,968.36
TX310466,CUST100659,PROD201490,1,2023-05-14,Credit Card,15,1078.93
TX310467,CUST100950,PROD200315,4,2023-12-16,Debit Card,5,2419.46
TX310468,CUST100909,PROD201100,2,2024-03-29,Credit Card,15,329.22
TX310469,CUST100441,PROD200815,2,2022-03-26,Mobile Pay,15,844.08
TX310470,CUST100037,PROD200150,3,2021-06-28,Debit Card,5,3253.76
TX310471,CUST101231,PROD201419,4,2022-04-27,Debit Card,0,3145.0
TX310472,CUST100209,PROD201008,3,2023-01-11,Debit Card,15,50.29
TX310473,CUST100512,PROD201519,2,2021-01-06,Credit Card,20,794.5
TX310474,CUST101383,PROD201320,3,2022-02-21,Cash,0,2258.55
TX310475,CUST101024,PROD200668,3,2021-02-05,Mobile Pay,20,208.58
TX310476,CUST100980,PROD201733,2,2023-01-13,Debit Card,0,2894.22
TX310477,CUST100380,PROD200406,1,2024-02-18,Credit Card,10,1217.39
TX310478,CUST100827,PROD200286,1,2023-08-29,Cash,10,576.11
TX310479,CUST100858,PROD201516,2,2021-10-01,Cash,0,849.32
TX310480,CUST100393,PROD200916,1,2021-08-14,Debit Card,0,58.66
TX310481,CUST101073,PROD201559,4,2021-05-03,Mobile Pay,10,4103.1
TX310482,CUST100395,PROD201479,1,2022-12-17,Debit Card,0,431.62
TX310483,CUST100031,PROD200491,2,2023-01-10,Credit Card,20,1452.16
TX310484,CUST100544,PROD201032,4,2021-10-13,Credit Card,0,1453.48
TX310485,CUST100711,PROD201155,3,2022-08-27,Debit Card,0,4043.1
TX310486,CUST101257,PROD201100,2,2023-08-01,Debit Card,0,387.32
TX310487,CUST101049,PROD200737,2,2021-10-23,Credit Card,0,618.2
TX310488,CUST101457,PROD200130,1,2024-02-04,Credit Card,30,155.17
TX310489,CUST101084,PROD200996,4,2023-05-13,Mobile Pay,0,3921.84
TX310490,CUST100552,PROD201435,2,2022-05-12,Credit Card,5,2682.8
TX310491,CUST101464,PROD201113,4,2022-03-08,Debit Card,10,3520.98
TX310492,CUST101153,PROD200497,4,2022-04-05,Credit Card,0,1546.28
TX310493,CUST101377,PROD201652,1,2021-04-25,Credit Card,20,766.7
TX310494,CUST100197,PROD200621,2,2021-10-10,Credit Card,0,808.02
TX310495,CUST100798,PROD200888,4,2021-08-29,Mobile Pay,5,5522.84
TX310496,CUST100693,PROD200353,4,2021-10-21,Mobile Pay,10,2352.6
TX310497,CUST101394,PROD200270,3,2023-02-13,Credit Card,10,967.46
TX310498,CUST100146,PROD201415,1,2021-02-23,Debit Card,10,75.02
TX310499,CUST100497,PROD200431,2,2023-05-20,Cash,20,2121.95
TX310500,CUST100047,PROD200738,4,2023-02-01,Credit Card,20,718.75
TX310501,CUST100769,PROD200471,1,2021-04-21,Credit Card,5,611.91
TX310502,CUST100650,PROD201779,2,2021-08-06,Mobile Pay,0,884.4
TX310503,CUST101195,PROD201331,4,2024-09-19,Cash,0,2832.84
TX310504,CUST100612,PROD200507,2,2024-04-06,Credit Card,20,947.07
TX310505,CUST100698,PROD200054,2,2021-06-01,Debit Card,20,259.39
TX310506,CUST101338,PROD200036,1,2023-09-04,Debit Card,0,69.54
TX310507,CUST100375,PROD200899,1,2024-05-01,Debit Card,0,1320.49
TX310508,CUST100805,PROD200054,3,2021-11-20,Credit Card,20,389.09
TX310509,CUST100920,PROD200523,3,2021-03-03,Credit Card,10,1511.46
TX310510,CUST100874,PROD200914,3,2021-10-28,Credit Card,0,1177.59
TX310511,CUST100809,PROD200462,4,2023-01-19,Mobile Pay,10,1765.04
TX310512,CUST101443,PROD200696,3,2021-10-17,Credit Card,0,2344.5
TX310513,CUST100904,PROD201501,2,2021-06-11,Debit Card,0,778.4
TX310514,CUST101419,PROD201772,1,2022-05-17,Mobile Pay,5,833.36
TX310515,CUST101210,PROD200715,2,2021-06-07,Credit Card,5,857.53
TX310516,CUST101005,PROD201234,1,2021-01-26,Credit Card,0,1177.88
TX310517,CUST100032,PROD201249,1,2024-03-11,Mobile Pay,30,1042.84
TX310518,CUST100068,PROD201030,2,2023-05-03,Cash,0,2552.62
TX310519,CUST100591,PROD200731,2,2021-11-03,Debit Card,10,1835.93
TX310520,CUST101214,PROD201563,4,2022-01-09,Debit Card,0,5070.24
TX310521,CUST100100,PROD200988,1,2023-08-21,Credit Card,0,1209.66
TX310522,CUST101308,PROD200211,3,2021-10-14,Debit Card,15,1711.64
TX310523,CUST100913,PROD201212,4,2023-12-17,Cash,15,335.82
TX310524,CUST100732,PROD201098,3,2022-09-06,Credit Card,0,2255.49
TX310525,CUST100389,PROD200753,4,2023-08-21,Credit Card,0,2502.96
TX310526,CUST100159,PROD201137,1,2023-04-23,Credit Card,0,529.35
TX310527,CUST100891,PROD201702,2,2022-11-22,Credit Card,20,1770.06
TX310528,CUST101070,PROD201641,2,2023-06-29,Mobile Pay,15,1064.95
TX310529,CUST101182,PROD201174,1,2024-08-13,Debit Card,5,752.88
TX310530,CUST101469,PROD200435,2,2021-01-28,Credit Card,10,467.17
TX310531,CUST100695,PROD200083,1,2022-08-11,Cash,20,788.82
TX310532,CUST100757,PROD201235,1,2021-08-16,Credit Card,0,144.48
TX310533,CUST100522,PROD200778,1,2021-11-16,Mobile Pay,0,315.17
TX310534,CUST100731,PROD200833,4,2021-05-03,Cash,0,4956.68
TX310535,CUST100154,PROD200460,2,2024-08-08,Cash,0,2247.6
TX310536,CUST100338,PROD200176,4,2021-03-07,Credit Card,0,5327.88
TX310537,CUST101388,PROD200311,3,2024-05-22,Credit Card,5,464.61
TX310538,CUST100794,PROD201717,1,2021-12-22,Credit Card,30,741.07
